"ubigeo","pc1","pc2","pc3","pc4","pc5","pc6","pc7","pc8","pc9","pc10","pc11","pc12","pc13","pc14","pc15","pc16","pc17","pc18","pc19","pc20","pc21","pc22","pc23","pc24","pc25"
"010204",1.53573700257544,0.584732167614641,2.08004527630168,0.236115286806449,-1.84193441909355,1.02347127896191,-1.13048420453857,-1.18763621263485,0.480318099256284,-0.763010181378779,0.769086095222072,-0.449460299436355,0.15336523941771,0.124486035863923,-0.958831026918376,-2.14446085561731,-0.291368082784743,0.128660263744935,-0.94821128132315,0.267919643193987,0.475679752251697,-0.689975317786457,0.433715035312684,-0.571651356385151,-0.731880752324276
"010205",3.99614751975501,-8.2935310924214,-2.87042494105425,0.46358013221504,2.47944602688911,0.0128613382921618,1.39644688603329,-0.536197746601838,0.566016292716447,-1.55238249384219,3.16271284054499,2.77810578011914,0.60710257329229,-0.842722446568967,-2.19705414470157,-1.67296370780109,-1.78529988819315,-1.02575355507367,0.163722586667566,0.777324142084626,-0.844662818803438,-2.24035033170819,1.04863484536221,-0.191502604090173,0.991158233004813
"010206",0.572964393521109,0.177522358053111,1.943992351463,-0.334264163365383,-1.21639093630206,1.56473128424233,-0.433313270803545,-0.413267637103869,0.225675005848528,0.679752117090596,0.492155535302591,-0.94959209468798,0.162126553759134,1.08220064829644,-0.827395461427162,-0.882161653209743,-0.54909035427598,-0.69489974599785,0.201874025175683,-0.502753045494525,-0.420049542441432,-0.747870034633026,-0.0384042179100878,0.214972203732979,0.0519502433704834
"010301",-2.17907672675362,0.58108638556636,2.28425712147079,-0.299946170076454,-1.92101113994835,-1.12959307303708,0.813728121665678,-0.255234950244908,-0.00291492698716925,0.467523732901008,0.884462877595869,-0.468909614345224,0.33361943690055,-0.402492611951482,0.204346221420251,0.314746616357826,0.204152356973306,-0.389797632698155,0.991791019317457,-0.88612684041905,-1.10144537378513,2.53409374299456,-0.217294025644676,0.847999387036021,-0.0221451572523258
"010302",0.860819323669142,0.269910839230423,1.65128006880048,-0.113477382544783,-2.07969540292489,-1.21290444477594,-0.61631928688808,-0.230418846958602,-0.0530469106774995,1.19620387208144,0.718202692616812,-0.0687464791803834,1.10430932814288,-0.487613040457126,-0.746689418273355,-0.952111771475739,-0.214335686485192,0.0528529591988242,-0.229892491495793,0.20463709844577,0.584135731916879,-0.303752457406615,0.612514632643102,0.631055846983319,0.548043202343685
"010303",-3.78346794937371,0.185942373475349,2.12196456315393,-0.274230508145572,-1.27785962512067,-0.0248874833180593,0.205047805554186,0.0113270133967655,-0.283904522901155,0.751032221665643,-0.681898430804906,0.112704983845517,-1.20228305043133,0.973393165251389,0.299877054508028,-0.0546518133122702,-0.331691899798638,0.539086041273492,0.0849549688182058,3.0240260935399,-0.445177207628042,0.824052414195292,2.48492172416914,-0.855595492313489,3.07146110511581
"010304",2.44561009574151,-1.48967676295751,1.01167466522816,-1.23236706253375,-1.35160520887128,3.76150185697561,-1.25593233650893,1.10209773264146,-0.235178640288742,-0.442232206969029,0.0821778833774741,0.153329574244919,-0.821571603221975,1.66833791356891,-1.86128408646855,-1.79580099697791,-0.317692990538883,-0.63750409939553,0.356150922400177,-0.0602498745783724,-0.744487935694493,-0.167481180242553,0.422258096687385,-0.106378644633205,0.363520616882601
"010305",1.64180635983314,0.878078999242628,1.47064146354889,-0.258621328179107,-1.49394468327661,-1.00053457536002,-0.69712751102174,-0.551031433661441,0.124826587600474,0.519086465304876,0.471068115363492,-0.0508820411511185,0.807481643918794,0.493804358367097,-1.2485861923883,0.0685996915504157,-0.716907355178881,0.0451556382632279,-0.0044530127142859,-0.0195635716523262,0.230422855151798,-0.227572744002707,0.0434584773534197,0.521110889958691,0.796391918030676
"010306",-0.588391643828686,-0.504086248276049,1.78243966210039,-1.00661446571571,-1.0344531115417,0.589988948647296,-0.12297361279786,-0.269464590626024,0.185288200753333,1.35529554094578,-0.0500467554329414,-0.46504720915468,0.277618739236604,0.403771812031658,-0.543528012836331,-0.72178123070263,0.151849648299266,-0.557504441747983,0.364712971593571,0.0496152396868647,0.0627049682211474,-0.209336529119454,0.714766957694699,0.719050725485851,0.1285852683283
"010307",-3.14986441385713,0.338835015364183,2.41505805665044,0.00524416007003904,-1.9533783733012,0.306710426418374,0.825922581620778,0.210703114254759,-0.265925056125105,1.12514310660843,0.0255009096461773,0.142059487083124,-0.469383643495081,0.748207001416412,0.163924100850567,0.590229196995705,-0.219824247794108,-0.0287955034061247,0.601437193000842,1.19731960516784,-0.695196306065545,0.430512442826064,1.1023946260675,-0.957858716534983,1.60759040206886
"010308",3.22822693268148,0.902883793496062,-0.970920647609391,0.680366990396622,-1.7863718349477,1.57071327235641,-1.67822456978775,2.29036893075689,-1.66745123935755,-0.982802879104312,-0.197199393742328,-0.454428537428099,-3.73352354957198,0.548372767324087,-1.8348300274075,-2.89432062172997,-1.07101510536872,-0.808503998527742,-0.627804429281163,1.10820661182174,0.560190947737866,-0.988402957549544,0.168828228992873,0.364637623688113,-0.0945171103799164
"010309",2.25206750305604,1.1472363770944,0.443891991018368,0.797914018543028,-2.47881949094756,-0.668658881006972,-1.72042498558276,-0.162611180379309,-0.309935614348949,-0.466236049251152,0.0556829290258473,0.317380908489322,-1.39130558272165,0.840941845574175,-0.954517780807989,-1.05395328407006,-0.605125964234321,0.313485913063001,-0.548516394305951,0.674027221556665,1.02082939968398,-0.774040793653399,0.0822780145217392,-0.0280597411134306,0.0626981311035587
"010310",0.22260661938882,-0.477565586766839,2.32576600211658,-0.382811961165606,-1.27506821002653,0.402153298862728,0.262163961562255,-0.57357219957625,0.236475688618547,0.819940573870826,-0.210148118830242,-0.769550238258585,0.238498935018679,0.573269431046739,-0.312321506605593,-0.553546490382976,-0.301258121169585,-0.0583098089514193,0.564929860753887,-0.171764459282597,-1.13373061757196,1.3075150781069,0.402944015277988,1.00885392816932,0.411200718008893
"010311",-1.41135305707549,1.30942738878732,1.97168091228681,0.648569098452816,-2.52819974580739,-0.302896970389988,0.740783739232145,0.853169137258029,-0.948905287439343,1.53920365544636,-0.191463179111831,-0.337450470899684,-2.48299645660581,0.595138939141902,0.482178279570059,-0.45424323246941,0.0869512426328443,0.735781131579318,0.451687854827706,3.12632660888458,-1.57334698047356,1.5321327200063,2.64557574392043,-1.41109764533423,3.06045424182287
"010312",1.55460150408688,-1.80977048801138,0.995020945286945,-1.0986131832845,-1.37310985633149,2.02436300833981,-1.50577897555962,0.0759249375907735,0.174781180966184,0.387937999222552,0.347947766741189,-0.428490287718648,0.0557597057599497,0.675516093955801,-0.759253755773557,-1.12209255122645,0.122331681757877,-0.0543892939300371,0.502440507556388,-0.84097901011636,-1.4000850956781,0.472079729259264,0.187954223021488,0.37272587730206,0.042155447480405
"010401",3.86066882816972,-8.75222043093703,-4.37941739231066,0.928957587678865,2.43046651510838,-2.65871966368016,4.14956098158145,-1.74760053968117,0.809830798156151,-0.531418325560217,3.63813351179903,2.53474343708494,-0.115324509700974,-1.75466483945363,-3.84488040495198,-3.52753277421113,-0.947566189006489,-1.6479236455153,-0.0368051375281709,0.142790751666337,-1.36290119914385,-0.348062190960223,0.671213845370814,-0.136704779471192,0.754143898639875
"010402",6.62796328383027,-11.4197515126681,-7.56991955241677,1.0613904954417,4.40798954031731,-1.40559459709956,4.29634589282449,-1.67609274447441,1.05354613387654,-1.11548931173369,4.34886603830426,3.94492089203955,0.237899214510173,-1.76306784694728,-4.3636351934767,-2.68224003655725,-2.67510415492921,-2.64622009277957,-0.0230753478227902,0.782101375391268,-1.0044972332487,-1.05345772271296,0.946635631655581,0.836909000206122,0.206996920802355
"010403",5.63994112843462,-10.308804848598,-3.61491333413693,-1.59432345111174,1.531805526453,-4.55938922756401,2.10011755960025,0.42042317311373,-0.556511465988738,-1.85657224822522,0.627431153774219,-0.163154884077677,0.124782811799809,0.551629900109159,-2.15478633629151,-0.731225644053385,0.189750196093611,-0.258904476980497,-0.661457928935901,0.179238172470095,0.439399710712405,-0.578436938818365,-0.450850989461793,-0.816924072615954,-0.718029735910486
"010501",-2.22218193983901,2.56012749107093,1.45957019011923,-0.929357284558615,-1.23684334897695,-1.61816398943733,0.761049247928439,0.0733541488781476,-0.26713143435526,1.18815549089827,0.904939573610185,-0.457250992142442,0.103246541578004,-0.399204523102192,-0.503915093225422,0.170099210086044,0.133158077139484,-0.347907420632464,0.363917975907838,-0.407422968627487,0.320657027784251,0.810338415556629,-0.493458971049738,-0.107320107833225,0.558550706230832
"010502",1.26871853075067,0.331852489293407,1.32568504890688,-1.52685933313586,-1.42692423916296,2.78922348342872,-0.919633925113217,0.744664173778149,-0.122516337757164,0.483459216223339,-0.442753367108216,1.82618546625636,-0.335495423222098,0.715005122694829,-1.4751779361643,-0.767639895536563,0.910934534300714,-0.602471135046389,0.694531179300464,-0.113587577148463,-1.10560621505739,-0.151055987800234,0.762253410816726,-0.242949402035042,0.280822618996391
"010503",4.1353629270719,-1.19218092283657,-0.258273758724131,-0.737850915677449,-0.225505371454712,1.20616032756096,-2.45317721320937,-0.935368918330939,0.496442208382383,1.05671285478529,-0.993707442215739,0.761743279934379,-0.672281069235093,0.679223976409886,-0.763480437119445,0.251392471508662,-0.902235768106069,0.1188677542435,0.362888179646791,-0.0788417650225905,-0.752989157270152,0.428226649995317,-0.408458846031623,-0.0657531022050805,0.557815449581079
"010504",1.49440305935213,2.37454676026317,1.49583994686733,-1.27564473135913,-0.856054441735303,0.0570943798447407,-0.558194500948013,0.107600363495017,-0.100799046300879,0.46324260435938,0.450928644503783,-1.12116534396964,0.321363964649338,-0.230272852323531,-1.22718831536865,-0.959690462099285,0.212850556942857,0.0548424152387069,-0.44528372856576,0.511286764406361,0.812946780361774,1.12429918889391,0.365275060303286,-0.0524990640555658,-0.517194109942013
"010505",1.19928785480538,1.37099649482106,1.90701494254612,-1.55040111509754,-0.996700510545708,-0.66548554342194,-0.119869954767563,-0.793294981426664,0.482305490643345,0.698395200117508,1.56794910531298,-0.13627540036909,0.548297632966327,0.338362923643273,-0.864150692825359,-0.220141171243073,-0.0570750477188202,-0.537396045296237,0.511084025969556,-0.357925076601799,-0.0187517831777393,0.23022455531206,0.185471504028991,0.554313170416141,1.10318972892904
"010506",0.754968105601581,2.95683268451535,1.85423973095057,-1.08161857168126,-0.482991050959353,-1.87180433358321,0.0355420975896322,-0.0160762154695619,-0.2732050571072,1.19707168036608,1.15933894120216,-1.11251334326478,-0.114678193817678,-1.63010771467109,-0.0427615975229887,-1.35251082315738,0.306169617068505,-0.572689807352708,-0.0599151826896752,0.55310727934953,0.721695560179426,-0.405662397329208,1.11016046602713,1.31953125886406,0.10610692396556
"010507",2.67577891934915,0.155347679715757,1.13189943288687,-1.80169783614785,-0.637233578317129,1.64047509789726,-1.63999447419625,-0.108678833385763,0.224850797726674,0.56430276564377,-0.803738574364693,1.75025569276122,0.507102877386665,0.252673290727419,-1.11604299850784,-0.453643993580015,0.171898957389051,0.0663697409985596,0.253676380393466,0.0351051379443158,-0.680031776146512,-0.273043142548409,0.863112572192282,-0.0601240979650557,-0.0507528124609991
"010508",2.11562738879158,2.05949230876061,0.841056554092702,-1.45829927003266,-0.997240250157852,-1.77542163988632,-0.873361732587587,-0.268515255660332,-0.149529891202933,0.447595122818258,0.350540007272167,0.292560708522455,0.508531907265713,-0.712884684395997,-0.400233467223901,-0.351675607567324,-0.76234124007194,-0.59377775977492,-0.277496858211311,-0.170828463473371,0.144677686012436,0.111427090890919,-0.266568991748309,-0.761949716493811,-0.142339223958563
"010509",-0.826295503015433,1.51597665371232,1.81107333761552,-1.83873850553817,-0.793819381395731,-1.18475594222906,0.658700765820879,-0.388410862191332,0.12146539895788,0.8246843003362,1.22493125558532,0.00387589178524047,0.526456370679986,-0.233036462001034,-0.446824485853533,0.24749484455242,-0.736837812776634,-1.18693308212608,0.46187239481105,-0.369193062167236,-0.0214498967019747,0.3562555769805,-0.315243298977716,-0.382983017680655,0.720904796178955
"010510",2.42349660087902,1.79771813199816,0.9478464641199,-2.55546779052726,-0.0928934805158007,-1.36957240476868,0.00565830654639231,-0.548756375474664,0.1493583221667,0.495694209078278,0.906578282672077,-0.591645207385793,-0.0349433060552368,0.481828995656543,-1.25163463501552,-0.393304209777991,-0.783247418669899,-0.953974740784217,0.326901135201144,0.00726321991058579,-0.0128773706330409,0.200661795545869,0.182290890735623,1.12998491574416,0.746462305200579
"010511",0.856469352017838,0.552748006308056,1.98735373847275,-2.1774115894969,-0.898412762591221,-0.584391703012462,-0.77415944563873,-0.489113194671043,0.348851588601635,1.30090371086269,-0.588983483561242,1.63792229036812,1.91065331281587,-0.46248750500607,-0.90281571123703,-0.255514029535059,1.00084269395086,0.756784858731134,-0.188067304623536,0.200075167936705,0.200426445887048,0.754795222667204,0.816217164384148,-0.575771599344606,-0.5802427425478
"010512",1.93681908053702,0.842346619800044,0.740217002817088,-1.74089576098769,-1.11464743055882,2.39569062888003,-0.988344585407356,0.708597115995457,-0.178041028694252,-0.0934261262255512,-0.857071421137046,2.18130160780174,-0.2810553422089,0.760166471541306,-1.64508840019394,-0.0824979352575274,0.479491002175714,-0.516976499209408,0.677309816300997,-0.00701345667723535,-1.27012894320867,-0.0117420123572406,0.651903204209181,-0.498753339013621,0.0971890380275603
"010513",3.16961192599933,-0.201119074042285,0.639479222725399,-2.66251964537335,-0.0584817093064896,2.18804484226065,-2.06482000766558,-0.349564287676281,0.355593695941926,0.716075317070955,-1.04110919039032,1.5309573793267,-0.136026452165884,0.177763554967383,-1.03986380443177,-0.796252082117188,0.0641290586137819,-0.984580018330475,0.2802493289229,-0.0765614283319105,-0.870554628065403,0.00369052795705679,0.691554104624447,-0.63064077260764,-0.766043743559725
"010514",3.79844357137294,-1.49203994295189,0.242355978725538,-1.50572174083787,2.0450621515101,2.73227829978703,-2.52741838218414,-1.65017382810789,1.16869010028395,0.0732871245715468,-3.98069892322138,1.70608264690623,2.59291296125441,1.1513392638582,-2.47261273435063,2.6354018005814,-2.22828378862899,-0.863048876335469,-0.329522758109615,1.41942306336454,0.168660400113343,1.00784914205516,-0.249976955941509,-0.264977744195244,0.132968682430918
"010515",2.71400869293917,0.054268602625812,0.688179643804094,-3.51021909533087,-0.389658333433906,2.33477765993565,-1.43729210463944,0.0512990426371143,0.26237356345223,-0.360272634171507,-0.502710513457944,2.16153464917929,-0.503141220247953,1.10075020245109,-1.41509682596623,-0.157814606898027,0.063515120502496,-0.928349433917018,0.931223180789205,-0.208917893912706,-1.57446910429797,-0.679366892106059,0.816279562435486,0.147647540399844,0.473965942735376
"010516",2.66966706262694,2.02734352201741,1.15206364459025,-1.57884643501057,-0.949748512129097,-0.945362078413919,-0.369671369065639,-0.322284450454668,0.108330728275204,-0.323137260626008,1.49325334570517,-0.170861464396083,0.424614335066622,0.308826943864041,-0.833177265751168,0.152417178626252,-0.468193488954956,0.0879455666728947,0.256464094486252,-0.41175225811638,-0.387189326098344,-0.0108032925695733,0.038447145842998,0.638575509671737,0.347783507980037
"010517",2.00021960047993,1.46683642933399,0.834970467807425,-1.50634836612473,-0.772162339984598,-1.05813364745876,-0.872268265747065,-0.271177438863064,0.0800871683560722,1.29887908682354,-0.150788722951381,1.8848010635755,0.644671977782109,-0.855667798857733,-0.850052200424297,0.0704638269540263,0.113067837892473,0.68482613248241,0.402673180251336,-0.36031504484222,-1.02134592727182,-0.652232940941276,0.441593888877779,0.298456180276563,0.404918858898036
"010518",3.07098915839437,1.25023767125298,0.883292911437527,0.28432550350827,-1.18369426808636,-0.852420896652864,-1.5225511566646,-0.822119381289923,0.246777721481206,1.02538546969631,0.715877831794953,-0.156711230115834,0.205778160517056,-0.11371936273956,-0.543834788506876,-0.305329247144253,-0.478216699490241,0.191165597286208,0.160497441055948,-0.146111698673267,-0.269582004048532,-0.459075139442951,0.230902439185996,0.664597865108676,0.951405721793997
"010519",3.02154917349566,0.634071428202869,0.465174689409235,-1.99070505425636,-0.635905405728307,0.662791869999493,-1.80927063215891,1.52031876565104,-0.880731768715142,0.48498148622389,0.585881488509245,1.01159615551076,-1.40228685048071,-0.387660408572245,-1.29503177527236,-1.2297050707208,-0.982190899916937,-0.226675392677708,0.601036594530012,-0.683632764917754,-1.646985823024,-0.25621615480911,-0.334627172940571,0.323882357907331,0.370942916279328
"010520",1.70172444656595,0.890476856115776,1.85973709358977,-2.05082168419705,-1.12962875293325,2.33538445814512,-1.01239820453526,-0.378605621541831,0.405631028225714,-0.730275406965337,0.633444891608596,1.01868848774701,-1.09984977089192,1.29809509652991,-1.64211404943377,-1.52506557120494,0.0558059473488824,-0.481852439056558,0.363922897666017,0.071295062728355,-0.594094205273882,-0.216435394753597,0.609054618740096,-0.201201007433002,0.607457367697899
"010521",1.32939326765886,0.849189478372511,1.44713817568388,-2.4863874028611,-0.337536357852521,-1.20138592002291,-0.394072214618855,-0.112481411729195,0.0267586047526518,0.635169298450595,0.266862966605307,1.16296419156972,0.720766196962006,-0.774903073299194,-0.686293209326701,-0.42714548157213,-0.297809947117224,0.255505401398148,0.410802809037729,-0.383785890799704,-0.943969391992116,-0.245735661615975,0.314667258585653,0.490122005113409,0.433668705893663
